show_id,type,title,country,date_added,release_year,rating,duration,listed_in,description,duration_cleaned
s8530,0,The Tiger Hunter,United States,2018-04-09,0.20635461443803613,TV-14,94 min,"Comedies, Dramas, Independent Movies","It's 1979, and engineer Sami is excited to leave his Indian village for a job in Chicago. But he soon runs into problems achieving his American dream.",0.4752921548690001
s8531,0,The Tigers of Scotland,United Kingdom,2018-11-01,0.3197485802055358,TV-G,58 min,Documentaries,"This documentary highlights the endangered existence of the Scottish wildcats, and the conservation efforts required to prevent their extinction.",-0.23330801011358349
s8532,0,The Time Machine,"United States, United Arab Emirates",2019-11-23,-1.3811609063069596,PG-13,96 min,"Action & Adventure, Sci-Fi & Fantasy","Based on the H.G. Wells classic, this adventure follows a scientist and inventor who's determined to prove to doubters that time travel is possible.",0.5146588307013659
s8533,0,The Time Traveler's Wife,United States,2019-10-01,-0.5874031459344617,PG-13,107 min,"Dramas, Romantic Movies, Sci-Fi & Fantasy","Due to a genetic disorder, handsome librarian Henry involuntarily zips through time, appearing at various moments in the life of his true love.",0.7311755477793775
s8534,1,The Traffickers,United States,2018-01-22,0.20635461443803613,TV-MA,1 Season,"Crime TV Shows, Docuseries","In this hard-hitting series, journalist Nelufar Hedayat travels the globe to expose an array of black markets, from guns and gold to human body parts.",-1.3552582713360075
s8535,0,The Tribes of Palos Verdes,United States,2019-12-01,0.3197485802055358,R,104 min,"Dramas, Independent Movies, Sports Movies","When a move to an exclusive seaside community sends her mother and twin brother into a downward spiral, teenager Medina finds solace in surfing.",0.6721255340308289
s8536,0,The Trigger Effect,United States,2018-01-01,-2.0615247009119577,R,94 min,Thrillers,"When a power failure throws their suburban town into chaos, Matthew and his wife stoop to desperate measures to secure medication for their child.",0.4752921548690001
s8537,0,The Trip to Spain,United Kingdom,2017-12-12,0.20635461443803613,TV-MA,108 min,Comedies,Comedians Steve Coogan and Rob Brydon gorge on local delicacies and celebrity impressions as they reunite for a hilarious road trip through Spain.,0.7508588856955604
s8538,0,The Trust,United States,2019-04-01,0.09296064867053644,R,91 min,Thrillers,"Discovering the location of a vault where a drug ring keeps its riches, two run-of-the-mill Las Vegas cops hatch a dicey plan to burgle it.",0.41624214112045144
s8539,0,The Truth About Alcohol,United Kingdom,2017-08-01,0.20635461443803613,TV-14,58 min,"Documentaries, International Movies","Emergency room doctor Javid Abdelmoneim endeavors to learn the truth about alcohol, both its benefits and risks, by exploring the science of drinking.",-0.23330801011358349
s8540,1,The Tudors,"Ireland, Canada, United States, United Kingdom",,-0.47400918016696203,TV-MA,4 Seasons,TV Dramas,All the splendor and scandal of England's 16th-century royal court comes to life in this series that follows notorious Tudor monarch Henry VIII.,-1.296208257587459
s8541,0,The Tuxedo,United States,2019-11-01,-1.3811609063069596,PG-13,99 min,"Action & Adventure, Comedies","After a government spy is hospitalized, New York City cab driver Jimmy unwillingly takes over the spy's role – with the aid of a computerized tuxedo.",0.5737088444499144
s8542,1,The Twilight Zone (Original Series),United States,2017-07-01,-5.803525571239447,TV-14,4 Seasons,"Classic & Cult TV, TV Sci-Fi & Fantasy","Hosted by creator Rod Serling, this groundbreaking anthology series presents tales of the supernatural that are often tinged with social commentary.",-1.296208257587459
s8543,0,The Ugly Truth,United States,2019-04-25,-0.5874031459344617,R,96 min,"Comedies, Romantic Movies","A chauvinistic morning-show commentator tries to prove the relationship theories he espouses on a segment called ""The Ugly Truth.""",0.5146588307013659
s8544,0,The Unborn Child,Thailand,2018-07-30,-0.3606152143994623,TV-MA,93 min,"Horror Movies, International Movies","A couple and their young daughter are haunted by a paranormal, malicious presence – which is soon linked to a temple and a series of abortions.",0.45560881695281724
s8545,1,The Underwear,United States,2018-06-19,0.3197485802055358,TV-MA,1 Season,"International TV Shows, TV Dramas, Teen TV Shows",Virtual and real worlds collide as a group of teenagers who are grappling with matters of the heart cross paths in a cafe and on an anonymous website.,-1.3552582713360075
s8546,1,The Universe,United States,2019-09-15,-0.5874031459344617,TV-14,1 Season,"Docuseries, Science & Nature TV","Discover the secrets of the universe in this series that pairs animation with insights on distant planets, black holes and other celestial marvels.",-1.3552582713360075
s8547,0,The Unknown Girl,"Belgium, France",2017-12-12,0.20635461443803613,TV-MA,106 min,"Dramas, International Movies",A guilt-ridden doctor in a Belgian town tries to uncover the identity of a woman who died after being turned away from her office.,0.7114922098631946
s8548,0,The Unknown Known,United States,2019-02-22,-0.13382728286446294,PG-13,103 min,Documentaries,"Donald Rumsfeld reviews his long political career, from his time in Congress to serving as secretary of defense under Gerald Ford and George W. Bush.",0.6524421961146459
s8549,0,The Vatican Tapes,United States,2020-04-20,0.09296064867053644,PG-13,91 min,"Horror Movies, Thrillers",A young woman hospitalized for an infected wound becomes possessed by a satanic force that will take a priest and two Vatican exorcists to defeat.,0.41624214112045144
s8550,1,The Vietnam War: A Film by Ken Burns and Lynn Novick,United States,2018-06-20,0.3197485802055358,TV-MA,1 Season,Docuseries,"Ken Burns presents an epic 10-part, 18-hour chronicle of the Vietnam War, featuring the soldiers, protesters, politicians and families that lived it.",-1.3552582713360075
s8551,0,The Walls of the Moon,Egypt,2019-04-18,0.09296064867053644,TV-14,98 min,"Action & Adventure, Dramas, International Movies","After losing her eyesight in an accident, a woman lands in a love triangle as she looks for meaning in her life.",0.5540255065337316
s8552,1,The War: A Film by Ken Burns and Lynn Novick,United States,2017-02-22,-0.8141910774694611,TV-14,1 Season,Docuseries,"A seven-part series brings World War II to life through the harrowing personal accounts of soldiers and others from ""typical"" American towns.",-1.3552582713360075
s8553,0,The Water Diviner,"Australia, United States",2019-10-07,-0.020433317096963256,R,111 min,"Dramas, International Movies","Years after the presumed death of his three sons in battle, a grieving farmer journeys to Turkey to find them and return them to their homeland.",0.809908899444109
s8554,0,The Water Horse: Legend of the Deep,"New Zealand, United Kingdom, Australia",2018-11-01,-0.8141910774694611,PG,112 min,Children & Family Movies,A boy watches an egg he found hatch into something incredible. But how long can he keep such a big secret from his mom – and the Scottish government?,0.8295922373602919
s8555,0,The Waterboy,United States,2017-03-08,-1.8347367693769583,PG-13,90 min,"Comedies, Sports Movies",A water boy for a college football team has a rage that makes him a tackling machine whose bone-crushing power might vault his team into the playoffs.,0.39655880320426856
s8556,0,The Wedding Curse,Philippines,2019-03-21,-0.9275850432369608,TV-PG,101 min,"Horror Movies, International Movies",Two weddings marred by tragedy lead the respective brides to believe that that they've been cursed by an old cultural superstition.,0.6130755202822802
s8557,0,The Wedding Party 2: Destination Dubai,Nigeria,2019-09-21,0.3197485802055358,TV-14,98 min,"Comedies, International Movies, Romantic Movies","In this sequel to the 2016 hit ""The Wedding Party,"" a couple's date night ends in an accidental proposal, sparking a series of chaotic family events.",0.5540255065337316
s8558,1,The West Wing,United States,,-1.0409790090044604,TV-14,7 Seasons,TV Dramas,This powerful political epic chronicles the triumphs and travails of White House senior staff under the administration of President Josiah Bartlet.,-1.2371582438389102
s8559,0,The Witch,"United Kingdom, Canada, United States",2018-09-17,0.09296064867053644,R,92 min,"Horror Movies, Independent Movies","Believing that a witch has cursed their family, pilgrims homesteading on the edge of a primeval New England forest become increasingly paranoid.",0.4359254790366343
s8560,0,The Witch Files,United States,2019-02-01,0.43314254597303553,TV-14,88 min,"Horror Movies, Thrillers","A disparate group of teenage girls discovers how to obtain supernatural abilities, but abusing their newfound power has disturbing consequences.",0.3571921273719028
s8561,1,The Womanizer,China,2016-09-01,-0.47400918016696203,TV-MA,1 Season,"International TV Shows, Romantic TV Shows, TV Comedies",Libertine He-jie finds himself torn between the lovely Amanda and fiery Xiao-qian. But now he faces a new problem: arrogant rival suitor Cheng-en.,-1.3552582713360075
s8562,0,The Women Who Kill Lions,United Kingdom,2017-08-01,0.20635461443803613,TV-MA,47 min,"Documentaries, International Movies",Experience an up-close look at the controversial passion and resulting infamy of big-game hunters Rebecca Francis and Jacine Jadresko.,-0.4498247271915951
s8563,0,The Women's Balcony,Israel,2017-12-19,0.20635461443803613,TV-PG,100 min,"Comedies, Dramas, Faith & Spirituality","A conservative rabbi steps in to lead a congregation reeling from an accident, but his controversial plans incite a gender war among the congregation.",0.5933921823660974
s8564,0,The Workshop,France,2018-11-10,0.3197485802055358,TV-MA,114 min,"Dramas, International Movies","In an old shipyard town in France, sociopolitical tensions beset a writing workshop where the instructor notices a student with a dark side.",0.8689589131926576
s8565,0,The World Is Not Enough,"United Kingdom, United States",2019-12-31,-1.7213428036094587,PG-13,128 min,Action & Adventure,"Greed, revenge, world domination: It's all in a day's work for James Bond, who's on a mission to protect an oil heiress from a notorious terrorist.",1.144525644019218
s8566,0,The World's Most Wanted Animal,United Kingdom,2019-04-01,0.43314254597303553,TV-PG,53 min,Documentaries,"A conservationist shares her emotional journey in helping save rare, scaly mammals that have been illegally trafficked and now face extinction.",-0.33172469969449786
s8567,0,The Wrong Babysitter,Canada,2019-06-18,0.3197485802055358,TV-14,89 min,Thrillers,"A widow searches for her missing teenage daughter, not knowing that her seemingly helpful neighbor is hiding a terrible secret.",0.3768754652880857
s8568,1,The Year of Happiness and Love,Taiwan,2016-09-01,-0.5874031459344617,TV-PG,1 Season,"International TV Shows, Romantic TV Shows, TV Comedies","Jiang Chen-bo is a loser without prospects for success, until a surprise promotion becomes the catalyst for his entire family's upturn in fortune.",-1.3552582713360075
s8569,0,The Young Offenders,Ireland,2017-03-09,0.20635461443803613,TV-MA,83 min,"Comedies, International Movies","Never ones to think things through, two Irish teens steal bicycles and set off to the coast to find a bale of cocaine from a smuggler’s capsized ship.",0.25877543779098844
s8570,0,The Young Vagabond,Hong Kong,2018-08-16,-3.3088583243544543,TV-14,85 min,"Action & Adventure, Comedies, International Movies","To avenge his master, a wine-loving young man steps up his fighting skills to defeat a powerful thief in a life-or-death match.",0.2981421136233542
s8571,0,Theater of Life,Canada,2017-07-18,0.20635461443803613,TV-PG,94 min,Documentaries,This documentary follows chef Massimo Bottura as he opens a soup kitchen to cook gourmet meals for the needy from food waste at the 2015 Milan Expo.,0.4752921548690001
s8572,0,Theeram,India,2018-07-01,0.3197485802055358,TV-14,104 min,"Dramas, International Movies, Romantic Movies","An auto rickshaw driver harbors a deep affection for a young woman, but his troubled past threatens to stand between them.",0.6721255340308289
s8573,0,"Thelonious Monk: Straight, No Chaser",United States,2019-11-01,-2.9686764270519554,PG-13,89 min,"Documentaries, Music & Musicals",The spotlight shines on iconic jazz pianist and composer Thelonious Monk in this 1988 documentary featuring vintage performance clips and interviews.,0.3768754652880857
s8574,0,Theo Who Lived,United States,2016-12-16,0.20635461443803613,TV-14,86 min,Documentaries,American journalist Theo Padnos retraces the Middle Eastern journey that led to his 2012 kidnapping and brutal torture by an al-Qaida faction.,0.31782545153953706
s8575,1,ThirTEEN Terrors,Thailand,2019-03-01,-0.020433317096963256,TV-14,1 Season,"International TV Shows, TV Horror, TV Mysteries",A group of teens searches for the dark truth behind their school's mysterious and brutal history.,-1.3552582713360075
s8576,1,This Is My Love,South Korea,2017-05-22,0.09296064867053644,TV-14,1 Season,"International TV Shows, Korean TV Shows, Romantic TV Shows","A renowned actor who is still pining over the loss of his first real love writes an autobiography about his memories of her, hoping to reconnect.",-1.3552582713360075
s8577,0,This Is Not What I Expected,China,2017-10-14,0.3197485802055358,TV-PG,107 min,"Comedies, International Movies, Romantic Movies","Romance and cuisine mix when a perpetually dissatisfied hotel executive finally encounters the perfect meal, and the sous chef that made it.",0.7311755477793775
s8578,0,This Was Tomorrow,Belgium,2015-12-15,0.09296064867053644,NR,77 min,"Documentaries, International Movies, Music & Musicals","The Tomorrowland music festival marks its 10th anniversary in Belgium, the U.S. and Brazil, with all the diverse excitement of the annual event.",0.1406754102938912
s8579,0,Thithi,"India, United States",2017-03-09,0.09296064867053644,TV-MA,123 min,"Dramas, Independent Movies, International Movies","In a South Indian village, a centenarian's funeral brings together his free-spirited son, inheritance-hungry grandson and girl-crazy great-grandson.",1.0461089544383035
s8580,0,Thong Dee Fun Khao,Thailand,2018-01-15,0.3197485802055358,TV-MA,122 min,"Action & Adventure, International Movies, Sports Movies","After losing a boxing match, a talented Muay Thai fighter leaves home to train with the best. On his quest, he finds friends, foes and lots of action.",1.0264256165221206
s8581,0,Thor: Ragnarok,United States,2018-06-05,0.3197485802055358,PG-13,131 min,"Action & Adventure, Comedies, Sci-Fi & Fantasy","To save Asgard from a bloodthirsty goddess of death, the mighty Thor will have to battle his way to freedom and find a way back home.",1.2035756577677665
s8582,0,Thor: Tales of Asgard,"United States, Canada",2020-04-15,-0.3606152143994623,TV-Y7,77 min,Children & Family Movies,"Thor, the Marvel comic book character, comes to life in this animated feature that explores his earliest adventures with his brother Loki.",0.1406754102938912
s8583,0,Thorne: Scaredy Cat,United Kingdom,2016-11-02,-0.47400918016696203,NR,125 min,"Dramas, International Movies","Heading a new team whose aim is to crack the cases that leave others stumped, detective Tom Thorne finds himself on the hunt for two serial killers.",1.0854756302706692
s8584,0,Thorne: Sleepyhead,"United Kingdom, Australia, Canada, United States",2016-11-02,-0.47400918016696203,NR,125 min,"Dramas, International Movies","Investigating a series of attacks on young women, detective Tom Thorne is dragged back into the nightmares of his past as he races to find a killer.",1.0854756302706692
s8585,0,Three,"Hong Kong, China",2017-06-03,0.20635461443803613,TV-MA,88 min,"Action & Adventure, International Movies","A master criminal engineers his own shooting during a police raid, then refuses treatment while awaiting rescue in a tense standoff at a hospital.",0.3571921273719028
s8586,0,Three-Quarters Decent,United States,2019-06-20,-0.47400918016696203,TV-14,96 min,"Comedies, Dramas, International Movies","Determined to fight corruption in his country, a newspaper cartoonist debuts a new take-no-prisoners attitude.",0.5146588307013659
s8587,0,Thumper,United States,2018-02-05,0.3197485802055358,TV-MA,93 min,"Dramas, Thrillers","After moving to a hardscrabble suburban California town, a young woman becomes dangerously entangled with a local drug enterprise.",0.45560881695281724
s8588,0,Thunderbolt,United States,2017-03-31,-7.617829023519443,TV-PG,42 min,"Classic Movies, Documentaries","A P-47 Thunderbolt squadron is shown in preparation, at play and in bombing raids aiming to halt Nazi supply lines and aid Allied ground troops.",-0.5482414167725095
s8589,1,Tientsin Mystic,China,2018-02-09,0.3197485802055358,TV-14,1 Season,"Crime TV Shows, International TV Shows, TV Dramas","In an otherworldly river town, a policeman follows the trail of a sinister force to save his community from deadly spells.",-1.3552582713360075
s8590,0,Tik Tok,China,2017-07-01,0.20635461443803613,TV-14,108 min,"Dramas, International Movies, Thrillers",A police officer and a psychologist learn of a sinister threat at a highly anticipated soccer match and team up in hopes of preventing disaster.,0.7508588856955604
s8591,0,Tikli and Laxmi Bomb,India,2018-08-01,0.3197485802055358,TV-MA,151 min,"Dramas, International Movies",Two frustrated sex workers cut out the middlemen from their business affairs and start a cooperative that's run entirely by women.,1.597242416091424
s8592,0,Time Please,India,2018-01-01,-0.13382728286446294,TV-14,125 min,"Comedies, Dramas, International Movies","Personality differences, an old friend and a past flame poke holes in the way a husband and wife perceive their marriage.",1.0854756302706692
s8593,1,Timeless Season,United States,2017-09-18,-0.5874031459344617,TV-14,1 Season,"International TV Shows, TV Dramas","A decade after college, a wake reunites five female friends struggling with illness, infidelity, toxic in-laws, spousal abuse and other life issues.",-1.3552582713360075
s8594,1,Timeline,United States,2018-02-23,-0.020433317096963256,TV-14,1 Season,"Crime TV Shows, Docuseries, International TV Shows","Firsthand accounts, re-enactments and computer-generated graphics retell in detail Thailand's biggest news stories from the past.",-1.3552582713360075
s8595,0,Tinker Bell and the Legend of the NeverBeast,United States,2015-05-17,-0.020433317096963256,G,78 min,Children & Family Movies,"When suspicious scout fairies scheme to capture the fearsome-looking NeverBeast, Tinker Bell and Fawn set out to save the wondrous creature.",0.16035874821007406
s8596,0,Tinker',United States,2019-03-19,0.43314254597303553,TV-14,97 min,"Dramas, Independent Movies, Sci-Fi & Fantasy","While building a revolutionary machine outlined in his late father's journal, a recluse farmer becomes the guardian for his gifted six-year-old nephew.",0.5343421686175487
s8597,1,Tip the Mouse,"Germany, United States, Italy",2017-09-01,-0.020433317096963256,TV-Y,1 Season,Kids' TV,"In his tiny meadow village, curious little mouse Tip enjoys fun and adventure while learning about the world with his furry friends and family.",-1.3552582713360075
s8598,0,To Be a Miss,"United States, Venezuela",2017-01-01,0.20635461443803613,TV-14,84 min,Documentaries,Explore how the media and nationalism have fueled Venezuela's passion for physical appearance and the multibillion-dollar beauty pageant industry.,0.2784587757071713
s8599,0,"To Wong Foo, Thanks for Everything! Julie Newmar",United States,2019-08-01,-2.1749186666794573,PG-13,108 min,"Comedies, Cult Movies, LGBTQ Movies",Three New York drag queens on their way to Hollywood for a beauty pageant get stranded in a small Midwestern town when their car breaks down.,0.7508588856955604
s8600,1,Toast of London,United Kingdom,2017-09-01,0.09296064867053644,TV-MA,3 Seasons,"British TV Shows, Classic & Cult TV, TV Comedies","After a divorce and fatal career move, a classically trained British stage actor navigates single life with his odd roommate and takes on horrid jobs.",-1.3158915955036417
s8601,1,Tobot,Canada,2019-09-11,0.43314254597303553,TV-Y7,2 Seasons,"Kids' TV, Korean TV Shows",They’re robots that can transform into cars – and the Tobots are committed to fighting villains to protect the city and root out crime.,-1.3355749334198246
s8602,0,Tokyo Idols,"United Kingdom, Canada, Japan",2017-10-01,0.3197485802055358,TV-14,89 min,"Documentaries, International Movies, Music & Musicals","This documentary follows J-Pop idol Rio and her predominantly middle-aged fans, and their seemingly transactional interactions.",0.3768754652880857
s8603,0,Tom and Jerry: The Magic Ring,United States,2019-12-15,-1.4945548720744593,TV-Y7,60 min,"Children & Family Movies, Comedies","When a young wizard leaves Tom to guard his priceless magic ring, Jerry gets the ring stuck on his head, igniting a series of slapstick antics.",-0.19394133428121774
s8604,0,Tomorrow Never Dies,"United Kingdom, United States",2019-12-31,-1.9481307351444581,PG-13,119 min,Action & Adventure,"Pierce Brosnan stars in this 007 installment, which teams the secret agent and a sexy Chinese superspy against a megalomaniacal media mogul.",0.967375602773572
s8605,1,Top 10 Secrets and Mysteries,"United Kingdom, United States, Czech Republic",2019-03-15,0.43314254597303553,TV-14,1 Season,"British TV Shows, Docuseries, Science & Nature TV","This series investigates mysteries that persistently elude scientific explanation, such as mythical creatures, UFOs, sacred sites and more.",-1.3552582713360075
s8606,1,Top Grier,United States,2018-12-31,0.43314254597303553,TV-MA,3 Seasons,Reality TV,"Social media star Hayes Grier returns to North Carolina for a reality series packed with action sports, pranks and romantic escapades.",-1.3158915955036417
s8607,0,Tope: The Bait,India,2018-03-01,0.20635461443803613,TV-14,87 min,"Dramas, Independent Movies, International Movies","The tales of an eccentric aristocrat, a tightrope walking nomad and a postman-turned-soothsayer unspool in this visual poem of rural life in India.",0.33750878945571994
s8608,0,Tortilla Soup,United States,2020-09-15,-1.4945548720744593,PG-13,104 min,"Comedies, Dramas, Romantic Movies",Widower Martin is a restaurateur with a booming business and three headstrong daughters who leave the house to pursue their individual destinies.,0.6721255340308289
s8609,0,Total Frat Movie,United States,2016-12-19,0.20635461443803613,NR,94 min,Comedies,"A disbanded fraternity tries to get their act together by finding new members, but beer bongs, bad grades and a demented dean stand in their way.",0.4752921548690001
s8610,1,Towies,United States,2017-12-27,0.20635461443803613,TV-MA,1 Season,"International TV Shows, Reality TV",Australia's toughest tow truck operators work to keep Queensland's streets clear of overturned semis and other automotive disasters.,-1.3552582713360075
s8611,0,Tracers,United States,2019-10-22,0.09296064867053644,PG-13,94 min,Action & Adventure,"When a bike messenger falls into debt with organized criminals, a sexy woman draws him into her high-stakes world of parkour, teaching him new skills.",0.4752921548690001
s8612,0,Traffic Signal,India,2019-12-31,-0.8141910774694611,TV-MA,130 min,"Dramas, Independent Movies, International Movies","Four characters coexist at an urban traffic signal, where all manage to make a meager living until events threaten the source of their livelihood.",1.1838923198515836
s8613,0,Train of the Dead,Thailand,2018-07-25,-0.8141910774694611,TV-MA,88 min,"Horror Movies, International Movies",Five teenagers on the lam hide out in an empty train. Little do they realize that the train is inhabited by ghosts on their way to final judgment.,0.3571921273719028
s8614,0,Train to Busan,South Korea,2017-03-18,0.20635461443803613,TV-MA,118 min,"Action & Adventure, Horror Movies, International Movies","As a zombie outbreak sweeps the country, a dad and his daughter take a harrowing train journey in an attempt to reach the only city that's still safe.",0.9476922648573891
s8615,0,Trainspotting,United Kingdom,2019-10-01,-2.0615247009119577,R,94 min,"Comedies, Cult Movies, Dramas","Renton and his mates cope with the gritty realities of heroin addiction. But when Renton gets clean, he can't get away from his friends' nasty habits.",0.4752921548690001
s8616,0,Traitor,United States,2018-07-01,-0.7007971117019615,PG-13,114 min,"Dramas, Thrillers",An FBI agent assigned to pursue an ex-Special Ops soldier who joined a terrorist organization begins to question his target's true intentions.,0.8689589131926576
s8617,0,Transcendence,"United Kingdom, China, United States",2018-11-01,-0.020433317096963256,PG-13,119 min,"Sci-Fi & Fantasy, Thrillers",Two computer scientists work to achieve technological singularity to create a world where computers can transcend the abilities of the human brain.,0.967375602773572
s8618,0,Trash,"United Kingdom, Brazil, Germany",2019-01-01,-0.020433317096963256,R,114 min,"Dramas, Independent Movies, Thrillers","Three poor Brazilian teens find something suspicious in a garbage heap, then end up on the run from the law as they try to set things right.",0.8689589131926576
s8619,0,Trash Fire,United States,2017-02-02,0.20635461443803613,R,94 min,"Comedies, Dramas, Independent Movies",Surprise news that his girlfriend is pregnant sends loutish Owen on an ill-advised trip to reconnect with his twisted sister and sadistic grandmother.,0.4752921548690001
s8620,0,Treasures from the Wreck of the Unbelievable,United Kingdom,2018-01-01,0.3197485802055358,TV-G,82 min,"Documentaries, Dramas, International Movies",This cinematic journey into the waters off East Africa chronicles the story behind artist Damien Hirst's massive exhibition of oceanic treasures.,0.23909209987480556
s8621,0,Tree Man,Canada,2016-11-01,0.09296064867053644,TV-PG,82 min,Documentaries,"Entrepreneurs from Vermont and Quebec sell Christmas trees on the streets of New York, becoming a cherished part of neighborhood holiday traditions.",0.23909209987480556
s8622,0,Tremors,United States,2020-01-01,-2.741888495516956,PG-13,96 min,"Comedies, Cult Movies, Horror Movies","After a seismologist gets unusual readings on her equipment, handymen discover 30-foot-long carnivorous worms that suck their prey underground.",0.5146588307013659
s8623,0,Tremors 2: Aftershocks,United States,2020-01-01,-2.1749186666794573,PG-13,100 min,"Comedies, Horror Movies, Sci-Fi & Fantasy",A rag-tag team of survivalists and scientists battle supersucking desert creatures that are worming their way through the oil fields of Mexico.,0.5933921823660974
s8624,0,Tremors 3: Back to Perfection,United States,2020-01-01,-1.4945548720744593,PG,104 min,"Comedies, Horror Movies, Sci-Fi & Fantasy","When a theme park's simulated giant worm attacks turn real, Burt Gummer and two young entrepreneurs team up to battle the flesh-eating graboids.",0.6721255340308289
s8625,0,Tremors 4: The Legend Begins,United States,2020-01-01,-1.1543729747719602,PG-13,101 min,"Comedies, Horror Movies, Sci-Fi & Fantasy","Residents of a abandoned mining town attempt to get to the bottom of a series of recent, mysterious deaths before their own fates are sealed.",0.6130755202822802
s8626,0,Tremors 5:  Bloodline,"South Africa, United States",2020-01-01,0.09296064867053644,PG-13,99 min,"Comedies, Horror Movies, Sci-Fi & Fantasy","When he is hired to capture a deadly creature terrorizing South Africa, survivalist Burt Gummer brings along a new tech-savvy partner.",0.5737088444499144
s8627,0,Tremors 6: A Cold Day in Hell,"United States, South Africa",2018-05-01,0.43314254597303553,PG-13,98 min,"Action & Adventure, Comedies, Horror Movies","The subterranean, worm-like creatures are back, and Graboid-hunter Burt Gummer suspects they've been weaponized.",0.5540255065337316
s8628,0,Trespass Against Us,United Kingdom,2019-02-22,0.20635461443803613,R,100 min,Dramas,"A man from a criminal family yearns to break away and find a better life, but his father's staunch opposition puts his dreams of freedom in jeopardy.",0.5933921823660974
s8629,0,"Trikal (Past, Present, Future)",India,2019-12-31,-3.3088583243544543,TV-14,134 min,"Comedies, Dramas, Independent Movies","A Goan native returns to his now-derelict, palatial childhood home, recalling his family’s interpersonal drama during the end of Portuguese rule.",1.262625671516315
s8630,0,Trimurti,India,2018-03-01,-2.1749186666794573,TV-PG,173 min,"Action & Adventure, Dramas, International Movies","After being framed, a policewoman languishing in prison hopes that her three sons will deliver justice and restore her honor.",2.030275850247447
s8631,0,Trip to Bhangarh: Asia's Most Haunted Place,India,2017-11-01,-0.020433317096963256,TV-MA,113 min,"International Movies, Thrillers","To amuse themselves, six college friends decide to pay a visit to a fortress believed by some to be the most haunted place in Asia.",0.8492755752764748
s8632,0,Trixie Mattel: Moving Parts,United States,2020-03-27,0.5465365117405352,TV-MA,91 min,"Documentaries, Music & Musicals",Drag queen Trixie Mattel deals with the bittersweet reality of success in this documentary that explores her rise to fame and subsequent music career.,0.41624214112045144
s8633,0,Trophy,"United Kingdom, Namibia, South Africa, Zimbabwe, United States",2018-02-13,0.3197485802055358,TV-MA,110 min,"Documentaries, International Movies",This documentary explores the tensions between the lucrative big-game hunting business and wildlife conservation from a variety of perspectives.,0.7902255615279261
s8634,1,Trotsky,Russia,2018-12-10,0.3197485802055358,TV-MA,1 Season,"International TV Shows, TV Dramas",The complex historical figure of Leon Trotsky comes to life in this epic biography that depicts the tumultuous life of the Russian revolutionary.,-1.3552582713360075
s8635,0,Troy: The Odyssey,United States,2018-03-12,0.3197485802055358,TV-MA,90 min,Action & Adventure,"Starting with the Trojan Horse attack, this modest re-telling of Homer's epic covers well-known highlights of Odysseus's long journey home.",0.39655880320426856
s8636,0,True Grit,United States,2020-01-01,-5.12316177663445,G,128 min,"Classic Movies, Dramas",Teenage tomboy Mattie Ross enlists the help of crusty lawman Rooster Cogburn to track down the hired hand who murdered her father.,1.144525644019218
s8637,0,True to the Game,United States,2018-03-01,0.3197485802055358,R,108 min,Dramas,"When a drug kingpin looking to go legit falls for a Philadelphia college student, it doesn't take long for his dangerous world to bleed into her life.",0.7508588856955604
s8638,0,Trumbo,United States,2020-05-19,0.09296064867053644,R,124 min,"Dramas, Independent Movies","When he is blacklisted by Hollywood for his leftist political views, screenwriter Dalton Trumbo struggles to find work in secret as a ghost writer.",1.0657922923544865
s8639,0,Tucker and Dale vs. Evil,"Canada, United States, India, United Kingdom",2019-03-29,-0.47400918016696203,R,89 min,"Comedies, Horror Movies, Independent Movies","Expecting to relax at their ""vacation"" cabin, two backwoods boys see their trip turn into a nightmare when they're accused of being psychotic killers.",0.3768754652880857
s8640,0,Tukaram,India,2018-02-15,-0.24722124863196265,TV-PG,162 min,"Dramas, Faith & Spirituality, International Movies",A child whose innocence and devotion set him apart from the other children of his village grows up to be one of the foremost saints of India.,1.8137591331694358
s8641,0,Tunisian Victory,"United States, United Kingdom",2017-03-31,-7.958010920821942,TV-14,76 min,"Classic Movies, Documentaries","British and American troops join forces to liberate a Nazi stranglehold in North Africa, sharing battles, hard work and a peaceful Christmas dinner.",0.1209920723777083
s8642,0,Turbo,United States,2019-09-12,-0.13382728286446294,PG,96 min,"Children & Family Movies, Comedies",A speed-obsessed snail who dreams of being the world's greatest race car driver gets his chance when an accident imbues him with high-octane speed.,0.5146588307013659
s8643,0,Tusk,United States,2018-07-24,-0.020433317096963256,R,102 min,Horror Movies,"When a wise-guy podcaster interviews a disabled seafarer, he decides to embark on a transformational quest to track down a dangerous walrus-monster.",0.6327588581984631
s8644,0,Twice,"Japan, United States",2017-12-31,-0.47400918016696203,TV-14,53 min,"Documentaries, International Movies","This documentary reenacts the experiences of late activist Tsutomu Yamaguchi, a survivor of both atomic bombings on Japan in 1945.",-0.33172469969449786
s8645,1,Twin Peaks,United States,2017-07-01,-2.741888495516956,TV-14,2 Seasons,"Classic & Cult TV, Crime TV Shows, TV Dramas","""Who killed Laura Palmer?"" is the question on everyone's lips in a secretive small town, but as an eccentric FBI agent learns, the answer isn't easy.",-1.3355749334198246
